source_file,ts_end,speed_mean,speed_std,speed_p95,rpm_mean,rpm_std,rpm_p95,throttle_mean,throttle_std,throttle_p95,throttle_dp95,brake_mean,brake_p95,brake_dp95,a_mean,a_std,a_p95,a_p05,abs_a_mean,jerk_abs_mean,jerk_abs_p95,l_per_100km,label
20260404_091932.csv,7340300,53.08,0.7440430095095308,54.0,1572.92,277.04070747816104,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666663,0.6596856715021066,0.0,-1.5277777777777772,0.16666666666666663,3.333333333333333,27.777777777777775,1.3700075357928552,eco
20260404_091932.csv,7342800,51.04,1.928315326911032,53.0,1627.14,351.46510552258246,2048.0,0.0,0.0,0.0,0.0,16.88,74.0,90.99999999999994,-0.38888888888888884,0.9638528651609706,0.0,-2.7777777777777777,0.38888888888888884,7.222222222222221,27.777777777777775,1.4247648902798733,eco
20260404_091932.csv,7345300,44.76,5.379814123183068,51.0,1821.5,274.92735404102666,2115.0,0.0,0.0,0.0,0.0,46.6,78.0,90.99999999999994,-0.8888888888888888,1.2957670877434,0.0,-2.7777777777777777,0.8888888888888888,15.555555555555554,27.777777777777775,0.0,eco
20260404_091932.csv,7347800,36.6,4.354308211415448,45.0,1801.84,215.84775745881635,2115.0,0.0,0.0,0.0,0.0,43.64,78.0,40.0,-0.8888888888888888,1.2957670877434002,0.0,-2.7777777777777777,0.8888888888888888,16.11111111111111,27.777777777777775,0.0,eco
20260404_091932.csv,7350300,30.28,3.2127247003128048,35.0,1604.06,162.98937511383986,1856.0,13.62,23.27306597764893,58.55,55.49999999999997,16.0,46.0,40.0,-0.5,1.2031337682059842,0.0,-2.7777777777777777,0.611111111111111,12.222222222222221,27.777777777777775,,normal
20260404_091932.csv,7352800,28.42,1.537400403278209,31.0,1519.4,87.5303375978866,1691.55,48.14,29.751645332653453,90.04999999999997,96.49999999999991,2.08,7.499999999999972,0.0,0.16666666666666663,1.292189261068112,2.7777777777777777,-2.7777777777777777,0.6111111111111112,10.555555555555557,27.777777777777775,,normal
20260404_091932.csv,7355300,33.72,4.97208205885623,42.55,1809.3,266.57248545189356,2277.3999999999996,91.34,24.637053395241892,121.0,45.49999999999997,0.0,0.0,0.0,0.8888888888888888,1.2957670877434,2.7777777777777777,0.0,0.8888888888888888,15.555555555555557,27.777777777777775,,normal
20260404_091932.csv,7357800,41.74,4.537884969895116,47.55,1989.56,190.54135089266057,2312.0,91.68,45.07879324028096,121.0,106.49999999999991,0.0,0.0,0.0,0.8888888888888888,1.5153535218873173,2.7777777777777777,0.0,1.111111111111111,21.111111111111114,27.777777777777775,16.525155725919113,normal
20260404_091932.csv,7360300,49.34,4.420904884749275,57.0,2036.12,180.50092963749523,2296.0,94.42,46.42589363706422,121.0,106.49999999999991,0.0,0.0,0.0,0.7777777777777777,1.4740554623801776,2.7777777777777777,0.0,1.0,18.888888888888886,27.777777777777775,14.06728820429587,normal
20260404_091932.csv,7362800,55.44,2.9608106997915282,58.55,1990.18,227.83754651066624,2292.85,83.54,51.18758052496719,121.0,155.99999999999966,0.0,0.0,0.0,0.5555555555555555,1.3608276348795434,2.7777777777777777,0.0,0.7777777777777777,15.0,27.777777777777775,12.545454545454357,aggressive
20260404_091932.csv,7365300,60.22,2.851596044323249,65.0,1932.52,188.32081563119888,2204.0,79.18,48.29686946376546,113.0,155.99999999999966,0.0,0.0,0.0,0.4444444444444444,1.286204100310025,2.7777777777777777,0.0,0.6666666666666665,13.333333333333332,27.777777777777775,9.971438060445207,aggressive
20260404_091932.csv,7367800,64.38,2.038528881325943,66.0,1931.14,154.49569702745768,2100.0,77.62,43.34230727591691,113.0,110.99999999999994,0.0,0.0,0.0,0.4444444444444444,1.286204100310025,2.7777777777777777,0.0,0.6666666666666665,13.333333333333336,43.05555555555547,8.15284249767106,normal
20260404_091932.csv,7370300,67.2,1.3564659966250536,69.0,1859.74,124.29204479772629,2098.1,60.98,35.67491555701289,96.0,110.99999999999994,0.0,0.0,0.0,0.2222222222222222,1.0886621079036345,2.7777777777777777,0.0,0.4444444444444444,8.888888888888888,43.05555555555547,6.80357142856987,normal
20260404_091932.csv,7372800,68.9,0.8306623862918074,70.0,1885.7,22.8475381605984,1915.1,61.92,23.950649260510662,96.0,40.0,0.0,0.0,0.0,0.16666666666666663,0.6596856715021066,1.52777777777777,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,6.458055152395078,normal
20260404_091932.csv,7375300,70.26,1.0734989520255716,72.0,1922.42,27.368660909880116,1967.65,59.38,17.320381058163818,79.0,40.0,0.0,0.0,0.0,0.16666666666666663,0.6596856715021066,1.52777777777777,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,6.394534585825722,normal
20260404_091932.csv,7377800,71.98,1.0486181383134663,73.0,1970.72,29.11497209340926,2014.0,62.98,10.310169736721118,79.0,20.0,0.0,0.0,0.0,0.16666666666666663,0.6596856715021066,1.52777777777777,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,6.311753264797086,normal
20260404_091932.csv,7380300,73.28,0.6013318551349164,74.0,2007.68,23.626629044364325,2043.55,52.62,2.038528881325943,57.099999999999994,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,1.52777777777777,0.0,0.2222222222222222,4.444444444444445,27.777777777777775,5.089519650655308,
20260404_091932.csv,7382800,74.06,0.5800000000000001,75.0,2025.24,19.628102302566084,2045.0,41.16,19.24927011603297,52.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0378634273483003,2.7777777777777777,-1.5277777777777772,0.38888888888888884,7.777777777777777,27.777777777777775,3.9956791790410473,
20260404_091932.csv,7385300,74.24,0.4270831300812525,75.0,2033.3,13.717507062145073,2059.4,38.54,18.823612830697513,51.0,85.49999999999997,0.0,0.0,0.0,0.05555555555555555,0.8766518798921945,1.52777777777777,0.0,0.2777777777777778,5.555555555555555,27.777777777777775,4.9946120689634,
20260404_091932.csv,7387800,74.76,0.7889233169326407,76.0,2047.56,15.257994625769141,2071.0,53.22,9.590182480015693,67.0,61.999999999999886,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,1.52777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,5.961476725523911,normal
20260404_091932.csv,7390300,76.02,0.7613146524269712,77.0,2074.84,19.57075369013672,2108.0,59.52,5.865969655564202,68.0,30.0,0.0,0.0,0.0,0.1111111111111111,0.9558139185602919,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,43.05555555555547,5.881610102607196,normal
20260404_091932.csv,7392800,77.02,0.6477653896280658,78.0,2106.68,20.019430561332157,2138.55,58.04,5.06343756750293,68.0,30.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,1.52777777777777,0.0,0.2222222222222222,4.444444444444445,27.777777777777775,5.814593612049907,normal
20260404_091932.csv,7395300,77.62,0.48538644398046393,78.0,2123.88,12.513416799579561,2143.0,44.82,15.10985109125831,59.55,30.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,4.77711929914768,
20260404_091932.csv,7397800,77.56,0.4963869458396343,78.0,2125.96,12.533092196261862,2143.0,44.0,18.626862323000083,78.0,50.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,2.222222222222222,27.777777777777775,4.725116039192219,
20260404_091932.csv,7400300,78.22,1.100727032465361,80.0,2146.6,28.253141418256483,2200.1,66.6,16.18517840494815,80.55,50.0,0.0,0.0,0.0,0.16666666666666663,0.6596856715021066,1.52777777777777,0.0,0.16666666666666663,3.333333333333333,27.777777777777775,5.697775504988079,normal
20260404_091932.csv,7402800,80.16,1.2705904139414872,82.0,2194.96,37.10523413212751,2252.2999999999997,77.5,2.0615528128088303,80.55,15.499999999999972,0.0,0.0,0.0,0.2222222222222222,0.7535922203472519,2.7777777777777777,0.0,0.2222222222222222,4.444444444444444,27.777777777777775,7.401197604791857,normal
