source_file,ts_end,speed_mean,speed_std,speed_p95,rpm_mean,rpm_std,rpm_p95,throttle_mean,throttle_std,throttle_p95,throttle_dp95,brake_mean,brake_p95,brake_dp95,a_mean,a_std,a_p95,a_p05,abs_a_mean,jerk_abs_mean,jerk_abs_p95,label,real_label
20260404_091932.csv,302800,59.32,1.4756693396557374,61.0,1622.16,34.455977710696295,1661.0,22.26,18.45839646339844,50.0,20.999999999999943,0.0,0.0,0.0,-0.2777777777777778,1.1453071182271277,0.0,-2.7777777777777777,0.5,9.999999999999998,43.05555555555547,normal,normal
20260404_091932.csv,305300,56.52,1.8573098825990237,59.55,1549.7,49.277276710467675,1624.0,38.5,31.250119999769602,102.0,110.0,0.0,0.0,0.0,-0.33333333333333326,0.90267093384844,0.0,-2.7777777777777777,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
20260404_091932.csv,307800,54.44,0.7255342858886823,56.0,1494.0,24.197520534137375,1532.0,70.64,22.400678561150777,102.0,105.49999999999997,0.0,0.0,0.0,-0.16666666666666663,0.6596856715021066,0.0,-1.5277777777777772,0.16666666666666663,3.333333333333333,27.777777777777775,normal,normal
20260404_091932.csv,310300,52.86,1.4143549766589716,54.0,1451.38,40.14866872014563,1500.0,41.52,39.8879630966536,98.0,0.0,2.44,14.0,30.999999999999943,-0.2777777777777778,0.8333333333333334,0.0,-2.7777777777777777,0.2777777777777778,5.0,27.777777777777775,eco,eco
20260404_091932.csv,312800,49.08,3.08441242378512,53.0,1347.02,83.2683589366333,1462.85,2.54,10.783709936751821,10.999999999999943,0.0,16.36,59.29999999999998,60.0,-0.5555555555555556,1.1111111111111112,0.0,-2.7777777777777777,0.5555555555555556,11.111111111111112,27.777777777777775,normal,normal
20260404_091932.csv,315300,41.34,5.928271248854931,49.0,1188.96,92.81055112431991,1337.0,0.0,0.0,0.0,0.0,56.24,120.19999999999999,120.0,-1.111111111111111,1.3608276348795434,0.0,-2.7777777777777777,1.111111111111111,16.66666666666667,27.777777777777775,aggressive,aggressive
20260404_091932.csv,317800,27.26,10.183928515067258,41.55,1103.6,21.270637037945054,1128.35,0.0,0.0,0.0,0.0,100.92,134.0,81.99999999999989,-1.833333333333333,1.4283289035758266,0.0,-2.7777777777777777,1.833333333333333,17.77777777777778,27.777777777777775,aggressive,aggressive
20260404_091932.csv,320300,12.08,7.356194668441014,25.549999999999997,1084.1,26.62348587243977,1116.55,0.0,0.0,0.0,0.0,82.44,134.0,60.0,-1.444444444444444,1.4948471163415233,0.0,-2.7777777777777777,1.444444444444444,15.555555555555557,27.777777777777775,aggressive,aggressive
20260404_091932.csv,322800,3.12,3.166322788346128,9.0,973.54,98.11670805729267,1092.0,0.0,0.0,0.0,0.0,52.04,80.0,81.99999999999989,-0.5555555555555555,1.2422599874998832,0.0,-2.7777777777777777,0.5555555555555555,10.555555555555554,27.777777777777775,normal,normal
20260404_091932.csv,335300,5.12,5.802206476849992,14.0,1326.5,390.1104074489682,1911.3,14.96,18.794637533083737,56.55,86.49999999999991,23.16,89.1,0.0,0.7777777777777777,1.670366264263656,2.7777777777777777,0.0,0.7777777777777777,11.111111111111109,27.777777777777775,aggressive,aggressive
20260404_091932.csv,337800,14.4,5.385164807134504,22.549999999999997,1558.56,218.48086048896823,1911.3,54.84,33.85342523290664,91.0,108.4999999999998,0.0,0.0,0.0,1.2777777777777777,1.7751717009633838,2.7777777777777777,0.0,1.2777777777777777,21.111111111111114,27.777777777777775,aggressive,aggressive
20260404_091932.csv,340300,23.02,5.049712863124001,29.549999999999997,1624.12,247.75049061505408,2049.75,75.3,30.76572768520192,100.55,292.99999999999983,0.0,0.0,0.0,0.8888888888888888,1.2957670877434002,2.7777777777777777,0.0,0.8888888888888888,17.77777777777778,27.777777777777775,aggressive,aggressive
20260404_091932.csv,342800,31.78,5.009151624776395,40.0,1834.3,187.60077291951652,2089.3,78.72,44.20228048415601,116.0,179.49999999999974,0.0,0.0,0.0,1.0,1.3333333333333333,2.7777777777777777,0.0,1.0,17.222222222222225,27.777777777777775,aggressive,aggressive
20260404_091932.csv,345300,39.86,4.724447057593089,47.0,1827.26,140.36706308817608,2088.85,100.94,39.686476286009565,128.0,185.4999999999994,0.0,0.0,0.0,0.9999999999999999,1.3333333333333333,2.7777777777777777,0.0,0.9999999999999999,17.777777777777782,27.777777777777775,aggressive,aggressive
20260404_091932.csv,347800,47.48,4.304602188356085,53.0,1796.32,194.50875969991685,2059.75,78.58,52.29381990254681,128.0,185.4999999999994,0.0,0.0,0.0,0.6666666666666665,1.4229164972072998,2.7777777777777777,0.0,0.8888888888888888,17.77777777777778,27.777777777777775,aggressive,aggressive
20260404_091932.csv,350300,51.68,1.1214276615100949,53.0,1711.82,242.6986353484502,2059.75,23.22,41.97822769007763,106.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.4529663145135578,2.7777777777777777,-2.7777777777777777,0.7777777777777779,15.0,55.55555555555555,aggressive,aggressive
20260404_091932.csv,352800,51.12,1.1426285485668561,53.0,1592.94,109.2485990756861,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,1.0886621079036347,0.0,-2.7777777777777777,0.4444444444444444,9.444444444444443,43.05555555555547,normal,normal
20260404_091932.csv,355300,49.18,1.1948221624995077,51.0,1569.12,39.73796169911084,1644.55,3.02,6.43891295173339,22.549999999999997,35.49999999999997,0.0,0.0,0.0,-0.2222222222222222,0.7535922203472519,0.0,-2.7777777777777777,0.2222222222222222,5.0,27.777777777777775,eco,eco
20260404_091932.csv,357800,48.28,0.8009993757800314,50.0,1547.38,24.479289205367056,1588.1,35.78,34.99216483728893,98.0,105.49999999999997,0.0,0.0,0.0,0.05555555555555555,1.0378634273483003,2.7777777777777777,-1.5277777777777772,0.38888888888888884,7.777777777777779,27.777777777777775,normal,normal
20260404_091932.csv,360300,48.64,0.932952303175248,50.0,1556.18,23.33040076809655,1588.55,32.76,37.15995694292447,98.0,95.49999999999997,2.36,22.0,0.0,0.0,1.242259987499883,2.7777777777777777,-2.7777777777777777,0.5555555555555555,11.11111111111111,27.777777777777775,normal,normal
20260404_091932.csv,362800,46.68,2.4774180107523236,50.0,1486.3,77.14978937106699,1571.0,6.02,20.551875826794983,61.24999999999996,20.0,9.04,29.099999999999994,20.0,-0.38888888888888884,1.1124991330278213,0.0,-2.7777777777777777,0.5,10.0,27.777777777777775,normal,normal
20260404_091932.csv,365300,42.9,2.0124611797498106,46.55,1407.32,137.3824501164541,1640.55,23.48,41.11021284303938,122.74999999999999,200.0,9.32,30.0,20.0,-0.38888888888888884,1.112499133027821,0.0,-2.7777777777777777,0.5,9.999999999999998,27.777777777777775,aggressive,aggressive
20260404_091932.csv,367800,42.68,1.9843386807699939,46.0,1583.94,234.35873442225275,1858.6,78.52,55.91144426680462,135.0,181.9999999999999,2.64,16.19999999999999,0.0,0.2222222222222222,1.222222222222222,2.7777777777777777,-1.5277777777777772,0.5555555555555555,11.111111111111112,27.777777777777775,aggressive,aggressive
20260404_091932.csv,370300,47.52,4.045936232814354,54.0,1909.2,160.52576117246727,2168.1,129.26,10.702915490650199,142.0,46.499999999999915,0.0,0.0,0.0,0.7777777777777777,1.247219128924647,2.7777777777777777,0.0,0.7777777777777777,15.555555555555557,27.777777777777775,aggressive,aggressive
20260404_091932.csv,372800,54.42,3.909424510078178,59.0,2109.56,188.22063223780754,2352.65,107.36,51.138541238482745,142.0,0.0,0.0,0.0,0.0,0.6666666666666665,1.3099806802835108,2.7777777777777777,0.0,0.7777777777777777,15.555555555555554,27.777777777777775,aggressive,aggressive
20260404_091932.csv,375300,58.56,1.538310761842353,61.0,2024.34,241.81584811587516,2352.65,100.44,54.653878178954514,139.0,172.49999999999957,0.0,0.0,0.0,0.38888888888888884,1.3619611857923626,2.7777777777777777,-1.5277777777777772,0.7222222222222221,13.88888888888889,27.777777777777775,aggressive,aggressive
20260404_091932.csv,377800,61.64,2.651490147068248,65.0,1965.0,132.4643348226231,2095.9,128.84,27.87282547572097,139.0,172.49999999999957,0.0,0.0,0.0,0.33333333333333326,1.1967032904743342,2.7777777777777777,0.0,0.5555555555555555,11.11111111111111,27.777777777777775,aggressive,aggressive
20260404_091932.csv,380300,65.46,1.7229045243425418,68.0,2100.22,57.51114326806589,2184.1,133.72,3.549873237173406,135.55,0.0,0.0,0.0,0.0,0.33333333333333326,0.9026709338484401,2.7777777777777777,0.0,0.33333333333333326,7.222222222222221,27.777777777777775,normal,normal
20260404_091932.csv,382800,67.24,0.8138795979750323,68.55,2025.62,181.86829190378404,2187.2,104.18,46.84642569076109,135.0,113.99999999999977,0.0,0.0,0.0,0.1111111111111111,0.9558139185602919,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
20260404_091932.csv,385300,68.04,0.9583318840568753,70.0,1889.8,134.40193450988718,2180.0,94.3,41.868484567750954,119.0,113.99999999999977,0.0,0.0,0.0,0.11111111111111109,0.9558139185602917,2.7777777777777777,0.0,0.33333333333333326,6.666666666666666,27.777777777777775,normal,normal
