timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
16714,1,0,0,0,1,0,43102.16,146800,2271,0,0,0
16835,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
16944,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17053,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17170,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17270,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17397,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17498,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17597,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17714,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17847,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
17953,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18069,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18170,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18270,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18397,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18498,1,0,0,0,0,0,43102.16,146800,2271,84,0,0
18597,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
18715,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
18834,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
18953,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
19053,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
19170,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
19270,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
19397,1,0,0,0,0,25,43102.16,146800,2271,84,0,0
19498,1,0,0,0,0,25,43102.16,146800,223,84,0,0
19597,1,0,0,0,0,25,43102.16,146800,223,84,0,0
19714,1,0,0,0,0,25,43102.16,146800,223,84,0,0
19836,1,0,0,0,0,25,43102.16,146800,223,84,0,0
19944,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20053,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20169,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20270,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20369,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20497,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20597,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20715,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20834,1,0,0,0,0,25,43102.16,146800,223,84,0,0
20944,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21053,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21153,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21269,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21369,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21497,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21597,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21715,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21819,1,0,0,0,0,25,43102.16,146800,223,84,0,0
21897,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22044,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22153,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22269,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22369,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22479,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22584,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22714,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22818,1,0,0,0,0,25,43102.16,146800,223,84,0,0
22900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23044,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23153,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23269,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23369,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23479,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23598,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23697,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23820,1,0,0,0,0,25,43102.16,146800,223,84,0,0
23900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24044,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24153,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24253,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24369,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24485,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24594,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24697,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24770,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
24997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25144,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25250,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25355,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25480,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25594,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25697,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
25997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26251,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26355,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26478,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26584,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26697,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26750,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
26997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27245,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27350,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27465,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27569,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27669,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
27997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28214,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28354,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28464,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28570,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28669,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
28997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29214,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29349,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29450,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29569,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29669,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29900,1,0,0,0,0,25,43102.16,146800,223,84,0,0
29997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30214,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30347,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30450,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30550,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30669,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30897,1,0,0,0,0,25,43102.16,146800,223,84,0,0
30997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31214,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31334,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31450,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31550,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31669,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31769,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31899,1,0,0,0,0,25,43102.16,146800,223,84,0,0
31997,1,0,0,0,0,25,43102.16,146800,223,84,0,0
32097,1,0,0,0,0,25,43102.16,146800,223,84,0,0
32334,1,0,160,0,0,25,43102.16,146800,223,84,0,0
32450,1,0,256,0,0,25,43102.16,146800,223,84,0,0
32550,1,0,365,0,0,25,43102.16,146800,223,84,0,0
32669,1,0,1049,0,0,25,43102.16,146800,223,84,0,0
32769,1,0,1097,0,0,25,43102.16,146800,223,84,0,0
32900,1,0,986,0,0,25,43102.16,146800,223,84,0,0
32997,1,0,928,0,0,25,43102.16,146800,223,84,0,0
33097,1,0,916,0,0,25,43102.16,146800,223,84,0,0
33214,1,0,884,0,0,25,43102.16,146800,223,84,0,0
33269,1,0,884,0,0,25,43102.16,146800,223,84,0,0
33450,1,0,891,0,0,25,43102.16,146800,223,84,0,0
33550,1,0,895,0,0,25,43102.16,146800,223,84,0,0
33669,1,0,864,0,0,25,43102.16,146800,223,84,0,0
33769,1,0,864,0,0,25,43102.16,146800,223,84,0,0
33897,1,0,865,0,0,25,43102.16,146800,223,84,0,0
33997,1,0,865,0,0,25,43102.16,146800,223,84,0,0
34097,1,0,864,0,0,25,43102.16,146800,223,84,0,0
34214,1,0,867,0,0,25,43102.16,146800,223,84,0,0
34294,1,0,867,0,0,25,43102.16,146800,223,84,0,0
34444,1,0,836,0,0,25,43102.16,146800,223,84,0,0
34550,1,0,868,0,0,25,43102.16,146800,223,84,0,0
34655,1,0,836,0,0,25,43102.16,146800,223,84,0,0
34750,1,0,836,0,0,25,43102.16,146800,223,84,0,0
