timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
13262,1,0,0,0,198,0,172538.61,149851,2281,0,0,0
13453,1,0,0,0,198,0,172538.61,149851,2281,0,0,0
13586,1,0,128,0,380,0,172538.61,149851,2281,68,0,0
13703,1,0,160,0,380,0,172538.61,149851,2281,68,0,0
13786,1,0,224,0,380,0,172538.61,149851,2281,68,0,0
13938,1,0,288,0,380,0,172538.61,149851,2281,68,0,0
14058,1,0,362,0,380,0,172538.61,149851,2281,68,0,0
14183,1,0,937,0,380,0,172538.61,149851,2281,68,0,0
14286,1,0,1292,0,384,0,172538.61,149851,2281,68,0,0
14440,1,0,1303,0,384,38,172538.61,149851,2281,68,0,0
14558,1,0,1301,0,384,38,172538.61,149851,233,68,0,0
14658,1,0,1229,0,438,38,172538.61,149851,233,68,0,0
14786,1,0,1125,0,468,38,172538.61,149851,233,68,0,0
14926,1,0,1056,0,468,38,172538.61,149851,233,68,0,0
15039,1,0,1082,0,492,38,172538.61,149851,233,68,0,0
15158,1,0,1116,0,494,38,172538.61,149851,233,68,0,0
15261,1,0,1116,0,496,38,172538.61,149851,233,68,0,0
15261,1,0,1116,0,496,38,172538.61,149851,233,68,0,0
15486,1,0,1085,0,486,38,172538.61,149851,233,68,0,0
15639,1,0,1084,0,480,38,172538.61,149851,233,68,0,0
15758,1,0,1085,0,474,38,172538.61,149851,233,68,0,0
15786,1,0,1085,0,460,38,172538.61,149851,233,68,0,0
15986,1,0,1056,0,428,38,172538.61,149851,233,68,0,0
16105,1,0,1026,0,424,38,172538.61,149851,233,68,0,0
16203,1,0,1027,0,416,38,172538.61,149851,233,68,0,0
16260,1,0,1027,0,416,38,172538.61,149851,233,68,0,0
16413,1,0,1027,0,400,38,172538.61,149851,233,68,0,0
16558,1,0,1033,0,336,38,172538.61,149851,233,68,0,0
16686,1,0,1033,0,324,38,172539.62,149851,233,68,0,0
16786,1,0,1033,0,324,38,172539.62,149851,233,68,0,0
16933,1,0,1034,0,324,38,172539.62,149851,233,68,0,0
17039,1,0,1035,0,320,38,172539.62,149851,233,68,0,0
17158,1,0,1036,0,318,38,172539.62,149851,233,68,0,0
17283,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
17286,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
17533,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
17647,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
17760,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
17786,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
17986,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
18086,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
18203,1,0,1037,0,314,38,172539.62,149851,233,68,0,0
18286,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
18453,1,0,1040,0,314,38,172539.62,149851,233,68,0,0
18573,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
18686,1,0,1040,0,314,38,172539.62,149851,233,68,0,0
18786,1,0,1039,0,314,38,172539.62,149851,233,68,0,0
18924,1,0,1070,0,314,38,172540.64,149851,233,68,0,0
19039,1,0,1037,0,314,38,172540.64,149851,233,68,0,0
19158,1,0,1036,0,314,38,172540.64,149851,233,68,0,0
19259,1,0,1037,0,314,38,172540.64,149851,233,68,0,0
19324,1,0,1037,0,314,38,172540.64,149851,233,68,0,0
19487,1,0,1039,0,314,38,172540.64,149851,233,69,0,0
19586,1,0,1039,0,470,38,172540.64,149851,233,69,0,0
19739,1,0,1040,0,518,38,172540.64,149851,233,69,0,0
19758,1,0,1040,0,518,38,172540.64,149851,233,69,0,0
19966,1,0,1039,0,546,38,172540.64,149851,233,69,0,0
20086,1,0,1071,0,568,38,172540.64,149851,233,69,0,0
20203,1,0,1039,0,566,38,172540.64,149851,233,69,0,0
20286,1,0,1039,0,560,38,172540.64,149851,233,69,0,0
20439,1,0,1039,0,560,38,172540.64,149851,233,69,0,0
20558,1,0,1037,0,560,38,172540.64,149851,233,69,0,0
20658,1,0,1037,0,568,38,172540.64,149851,233,69,0,0
20786,1,0,1037,0,590,38,172540.64,149851,233,69,0,0
20786,1,0,1037,0,590,38,172540.64,149851,233,69,0,0
21033,1,0,1037,0,590,38,172540.64,149851,233,69,0,0
21147,1,0,1035,0,584,38,172541.66,149851,233,69,0,0
21258,1,0,1035,0,564,38,172541.66,149851,233,69,0,0
21287,1,0,1035,0,550,38,172541.66,149851,233,69,0,0
21486,1,0,1035,0,550,38,172541.66,149851,233,69,0,0
21586,1,0,1036,0,382,38,172541.66,149851,233,69,0,0
21703,1,0,1037,0,348,38,172541.66,149851,233,69,0,0
21758,1,0,1040,0,348,38,172541.66,149851,233,69,0,0
21933,1,0,1040,0,300,38,172541.66,149851,233,69,0,0
22073,1,0,1042,0,258,38,172541.66,149851,233,69,0,0
22189,1,0,1042,0,262,38,172541.66,149851,233,69,0,0
22286,1,0,1043,0,264,38,172541.66,149851,233,69,0,0
22409,1,0,1041,0,264,38,172541.66,149851,233,69,0,0
22539,1,0,1040,0,270,38,172541.66,149851,233,69,0,0
22658,1,0,1072,0,274,38,172541.66,149851,233,69,0,0
22758,1,0,1039,0,280,38,172541.66,149851,233,69,0,0
22786,1,0,1039,0,286,38,172541.66,149851,233,69,0,0
22986,1,0,1039,0,292,38,172541.66,149851,233,69,0,0
23139,1,0,1039,0,292,38,172541.66,149851,233,69,0,0
23258,1,0,1039,0,286,38,172541.66,149851,233,69,0,0
23327,1,0,1039,0,226,38,172542.66,149851,233,69,0,0
23488,1,0,1039,0,226,38,172542.66,149851,233,69,0,0
23586,1,0,1041,0,118,38,172542.66,149851,233,69,0,0
23703,1,0,1041,0,14,38,172542.66,149851,233,69,0,1
23795,1,0,1042,0,0,38,172542.66,149851,233,69,0,1
23953,1,0,1042,0,0,38,172542.66,149851,233,69,0,1
24073,1,0,1043,0,0,38,172542.66,149851,233,69,0,1
24188,1,0,1044,0,0,38,172542.66,149851,233,69,0,1
24286,1,0,1043,0,0,38,172542.66,149851,233,69,0,1
24433,1,0,1010,0,0,38,172542.66,149851,233,69,0,1
24538,1,0,1007,0,0,38,172542.66,149851,233,69,0,1
24658,1,0,1008,0,0,38,172542.66,149851,233,69,0,1
24758,1,0,1009,0,0,38,172542.66,149851,233,69,0,1
24805,1,0,1009,0,0,38,172542.66,149851,233,69,0,1
24989,1,0,1009,0,0,38,172542.66,149851,233,68,0,1
25086,1,0,1010,0,0,38,172542.66,149851,233,68,0,1
25239,1,0,1011,0,0,38,172542.66,149851,233,68,0,1
25283,1,0,1011,0,0,38,172542.66,149851,233,68,0,1
25467,1,0,1013,0,0,38,172542.66,149851,233,68,0,1
25586,1,2,1045,0,0,38,172543.66,149851,233,68,0,1
25703,1,2,1078,0,0,38,172543.66,149851,233,68,0,1
25786,1,3,1112,0,0,38,172543.66,149851,233,68,0,1
25933,1,3,1081,0,0,38,172543.66,149851,233,68,0,1
26058,1,3,1074,0,0,38,172543.66,149851,233,68,0,1
26161,1,3,1075,0,0,38,172543.66,149851,233,68,0,1
26286,1,3,1078,0,4,38,172543.66,149851,233,68,0,1
26286,1,3,1078,0,4,38,172543.66,149851,233,68,0,1
26533,1,3,1012,0,2,38,172543.66,149851,233,68,0,1
26647,1,3,1039,0,2,38,172543.66,149851,233,68,0,1
26758,1,2,1039,0,6,38,172543.66,149851,233,68,0,1
26786,1,2,1007,0,4,38,172543.66,149851,233,68,0,1
26986,1,2,1037,0,4,38,172543.66,149851,233,67,0,1
27086,1,0,1038,0,0,38,172543.66,149851,233,67,0,1
27203,1,0,1038,0,0,38,172543.66,149851,233,67,0,1
27323,1,0,1037,0,0,38,172543.66,149851,233,67,0,1
27439,1,0,1039,0,0,38,172543.66,149851,233,67,0,1
27573,1,0,1039,0,0,38,172544.66,149851,233,67,0,0
27688,1,0,1039,0,4,38,172544.66,149851,233,67,0,0
27792,1,0,1038,0,2,38,172544.66,149851,233,67,0,0
27944,1,0,1039,0,2,38,172544.66,149851,233,67,0,0
28058,1,0,1040,0,2,38,172544.66,149851,233,67,0,0
28183,1,0,1041,0,4,38,172544.66,149851,233,67,0,0
28286,1,0,1041,0,4,38,172544.66,149851,233,67,0,0
28433,1,0,1039,0,4,38,172544.66,149851,233,67,0,0
28539,1,0,1041,0,0,38,172544.66,149851,233,67,0,0
28658,1,0,1041,0,0,38,172544.66,149851,233,66,0,0
28758,1,0,1040,0,0,38,172544.66,149851,233,66,0,0
28803,1,0,1040,0,0,38,172544.66,149851,233,66,0,0
28986,1,0,1041,0,0,38,172544.66,149851,233,66,0,0
29086,1,0,1010,0,0,38,172544.66,149851,233,66,0,0
29239,1,0,1178,22,0,38,172544.66,149851,233,66,0,0
29286,1,0,1242,22,0,38,172544.66,149851,233,66,0,0
29438,1,0,1273,27,0,38,172544.66,149851,233,66,0,0
29586,1,0,1145,23,0,38,172545.66,149851,233,66,0,0
29703,1,0,1042,19,0,38,172545.66,149851,233,66,0,0
29789,1,0,937,19,0,38,172545.66,149851,233,66,0,0
29942,1,0,930,21,0,38,172545.66,149851,233,66,0,0
30058,1,0,971,39,0,38,172545.66,149851,233,66,0,0
30183,1,0,1014,47,0,38,172545.66,149851,233,66,0,0
30286,1,2,1080,63,0,38,172545.66,149851,233,66,0,0
30430,1,2,1089,60,0,38,172545.66,149851,233,66,0,0
30538,1,4,1106,52,0,38,172545.66,149851,233,66,0,0
