timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
21565,1,0,0,0,0,0,134168.62,149081,2480,0,0,0
21750,1,0,0,0,0,0,134168.62,149081,2480,51,0,0
21775,1,0,0,0,278,0,134168.62,149081,2480,51,0,0
21975,1,0,0,0,300,0,134168.62,149081,2480,51,0,0
22093,1,0,160,0,298,0,134168.62,149081,2480,51,0,0
22198,1,0,224,0,298,0,134168.62,149081,2480,51,0,0
22275,1,0,256,0,296,0,134168.62,149081,2480,51,0,0
22442,1,0,523,0,296,0,134168.62,149081,2480,51,0,0
22550,1,0,1101,0,296,0,134168.62,149081,2480,51,0,0
22650,1,0,1360,0,294,51,134168.62,149081,2480,51,0,0
22775,1,0,1517,0,314,51,134168.62,149081,2480,51,0,0
22775,1,0,1517,0,314,51,134168.62,149081,2480,51,0,0
23025,1,0,1467,0,334,51,134168.62,149081,2480,51,0,0
23131,1,0,1426,0,336,51,134168.62,149081,2480,51,0,0
23242,1,0,1356,0,332,51,134168.62,149081,2480,51,0,0
23298,1,0,1316,0,330,51,134168.62,149081,2480,51,0,0
23465,1,0,1316,0,330,51,134168.62,149081,432,51,0,0
23575,1,0,1311,0,328,51,134168.62,149081,432,51,0,0
23698,1,0,1341,0,328,51,134168.62,149081,432,51,0,0
23775,1,0,1309,0,328,51,134168.62,149081,432,51,0,0
23925,1,0,1305,0,328,51,134168.62,149081,432,51,0,0
24042,1,0,1268,0,326,51,134168.62,149081,432,51,0,0
24150,1,0,1302,0,324,51,134168.62,149081,432,51,0,0
24250,1,0,1309,0,322,51,134168.62,149081,432,51,0,0
24298,1,0,1311,0,318,51,134168.62,149081,432,51,0,0
24493,1,0,1281,0,312,51,134169.64,149081,432,51,0,0
24593,1,0,1248,0,312,51,134169.64,149081,432,51,0,0
24725,1,0,1250,0,312,51,134169.64,149081,432,51,0,0
24775,1,0,1250,0,312,51,134169.64,149081,432,51,0,0
24925,1,0,1251,0,312,51,134169.64,149081,432,51,0,0
25075,1,0,1256,0,310,51,134169.64,149081,432,51,0,0
25175,1,0,1258,0,310,51,134169.64,149081,432,51,0,0
25275,1,0,1259,0,310,51,134169.64,149081,432,51,0,0
25275,1,0,1259,0,310,51,134169.64,149081,432,51,0,0
25525,1,0,1263,0,310,51,134169.64,149081,432,51,0,0
25643,1,0,1264,0,310,51,134169.64,149081,432,51,0,0
25750,1,0,1269,0,310,51,134169.64,149081,432,51,0,0
25779,1,0,1269,0,308,51,134169.64,149081,432,51,0,0
25992,1,0,1270,0,306,51,134169.64,149081,432,51,0,0
26099,1,0,1271,0,304,51,134169.64,149081,432,51,0,0
26198,1,0,1271,0,302,51,134169.64,149081,432,52,0,0
26293,1,0,1272,0,302,51,134170.64,149081,432,52,0,0
26448,1,0,1272,0,302,51,134170.64,149081,432,52,0,0
26565,1,0,1273,0,302,51,134170.64,149081,432,52,0,0
26675,1,0,1275,0,296,51,134170.64,149081,432,52,0,0
26775,1,0,1276,0,294,51,134170.64,149081,432,52,0,0
26775,1,0,1276,0,294,51,134170.64,149081,432,52,0,0
27025,1,0,1308,0,294,51,134170.64,149081,432,52,0,0
27142,1,0,1248,0,294,51,134170.64,149081,432,52,0,0
27250,1,0,1249,0,294,51,134170.64,149081,432,52,0,0
27318,1,0,1311,0,294,51,134170.64,149081,432,52,0,0
27482,1,0,1279,0,294,51,134170.64,149081,432,52,0,0
27593,1,0,1277,0,294,51,134170.64,149081,432,52,0,0
27698,1,0,1276,0,292,51,134170.64,149081,432,52,0,0
27754,1,0,1308,0,292,51,134170.64,149081,432,52,0,0
