timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
97343,1,0,0,0,0,28,0.00,146330,148,42,0,0
97465,1,0,0,0,1,28,0.00,146330,148,42,0,0
97568,1,0,0,0,0,28,0.00,146330,148,42,0,1
97681,1,0,0,0,0,28,0.00,146330,148,42,0,1
97781,1,0,0,0,0,28,0.00,146330,148,42,0,1
97896,1,0,0,0,0,28,0.00,146330,148,42,0,1
97993,1,0,0,0,0,28,0.00,146330,148,42,0,1
98093,1,0,0,0,0,28,0.00,146330,148,42,0,1
98213,1,0,0,0,0,28,0.00,146330,148,42,0,1
98336,1,0,0,0,0,28,0.00,146330,148,42,0,1
98445,1,0,0,0,0,28,0.00,146330,148,42,0,1
98543,1,0,0,0,0,28,0.00,146330,148,42,0,1
98649,1,0,0,0,0,28,0.00,146330,148,42,0,1
98769,1,0,0,0,0,28,0.00,146330,148,42,0,1
98868,1,0,0,0,0,28,0.00,146330,148,42,0,1
98981,1,0,0,0,0,28,0.00,146330,148,42,0,1
99090,1,0,0,0,0,28,0.00,146330,148,42,0,1
99193,1,0,0,0,0,28,0.00,146330,148,42,0,1
99293,1,0,0,0,0,28,0.00,146330,148,42,0,1
99396,1,0,0,0,0,28,0.00,146330,148,42,0,1
99493,1,0,0,0,0,28,0.00,146330,148,42,0,1
99593,1,0,0,0,0,28,0.00,146330,148,42,0,1
99731,1,0,0,0,0,28,0.00,146330,148,42,0,1
99843,1,0,0,0,0,28,0.00,146330,148,42,0,1
99943,1,0,0,0,0,28,0.00,146330,148,42,0,1
100043,1,0,0,0,0,28,0.00,146330,148,42,0,1
100168,1,0,0,0,0,28,0.00,146330,148,42,0,1
100268,1,0,0,0,0,28,0.00,146330,148,42,0,1
100343,1,0,0,0,0,28,0.00,146330,148,42,0,1
100482,1,0,0,0,0,28,0.00,146330,148,42,0,1
100593,1,0,0,0,0,28,0.00,146330,148,42,0,1
100693,1,0,0,0,0,28,0.00,146330,148,42,0,1
100793,1,0,0,0,0,28,0.00,146330,148,42,0,1
100896,1,0,0,0,0,28,0.00,146330,148,42,0,1
101000,1,0,0,0,0,28,0.00,146330,148,42,0,1
101131,1,0,0,0,0,28,0.00,146330,148,42,0,1
101231,1,0,0,0,0,28,0.00,146330,148,42,0,1
101381,1,0,0,0,0,28,0.00,146330,148,42,0,1
101482,1,0,0,0,0,28,0.00,146330,148,42,0,1
101593,1,0,0,0,0,28,0.00,146330,148,42,0,1
101693,1,0,0,0,0,28,0.00,146330,148,42,0,1
101793,1,0,0,0,0,28,0.00,146330,148,42,0,1
101896,1,0,0,0,0,28,0.00,146330,148,42,0,1
101993,1,0,0,0,0,28,0.00,146330,148,42,0,1
102131,1,0,0,0,0,28,0.00,146330,148,42,0,1
102231,1,0,0,0,0,28,0.00,146330,148,42,0,1
102343,1,0,0,0,0,28,0.00,146330,148,42,0,1
102462,1,0,0,0,0,28,0.00,146330,148,42,0,1
102568,1,0,0,0,0,28,0.00,146330,148,42,0,1
102668,1,0,0,0,0,28,0.00,146330,148,42,0,1
102781,1,0,0,0,0,28,0.00,146330,148,42,0,1
102881,1,0,0,0,0,28,0.00,146330,148,42,0,1
102993,1,0,0,0,0,28,0.00,146330,148,42,0,1
103093,1,0,0,0,0,28,0.00,146330,148,42,0,1
103214,1,0,0,0,0,28,0.00,146330,148,42,0,1
103293,1,0,0,0,0,28,0.00,146330,148,42,0,1
103396,1,0,0,0,0,28,0.00,146330,148,42,0,1
103531,1,0,0,0,0,28,0.00,146330,148,42,0,1
103631,1,0,0,0,0,28,0.00,146330,148,42,0,1
103743,1,0,0,0,0,28,0.00,146330,148,42,0,1
103843,1,0,0,0,0,28,0.00,146330,148,42,0,1
103963,1,0,0,0,0,28,0.00,146330,148,42,0,1
104043,1,0,0,0,0,28,0.00,146330,148,42,0,1
104168,1,0,0,0,0,28,0.00,146330,148,42,0,1
104281,1,0,0,0,0,28,0.00,146330,148,42,0,1
104383,1,0,0,0,0,28,0.00,146330,148,42,0,1
104493,1,0,0,0,0,28,0.00,146330,148,42,0,1
104593,1,0,0,0,0,28,0.00,146330,148,42,0,1
104713,1,0,0,0,0,28,0.00,146330,148,42,0,1
104793,1,0,0,0,0,28,0.00,146330,148,42,0,1
104931,1,0,0,0,0,28,0.00,146330,148,42,0,1
105031,1,0,0,0,0,28,0.00,146330,148,42,0,1
105131,1,0,0,0,0,28,0.00,146330,148,42,0,1
105247,1,0,0,0,0,28,0.00,146330,148,42,0,1
105343,1,0,0,0,0,28,0.00,146330,148,42,0,1
105467,1,0,0,0,0,28,0.00,146330,148,42,0,1
105568,1,0,0,0,0,28,0.00,146330,148,42,0,1
105681,1,0,0,0,0,28,0.00,146330,148,42,0,1
105781,1,0,0,0,0,28,0.00,146330,148,42,0,1
105896,1,0,0,0,0,28,0.00,146330,148,42,0,1
105993,1,0,0,0,0,28,0.00,146330,148,42,0,1
106093,1,0,0,0,0,28,0.00,146330,148,42,0,1
106193,1,0,0,0,0,28,0.00,146330,148,42,0,1
106293,1,0,0,0,0,28,0.00,146330,148,42,0,1
106431,1,0,0,0,0,28,0.00,146330,148,42,0,1
106543,1,0,0,0,0,28,0.00,146330,148,42,0,1
106649,1,0,0,0,0,28,0.00,146330,148,42,0,1
106743,1,0,0,0,0,28,0.00,146330,148,42,0,1
106843,1,0,0,0,0,28,0.00,146330,148,42,0,1
106968,1,0,0,0,0,28,0.00,146330,148,42,0,1
107082,1,0,0,0,0,28,0.00,146330,148,42,0,1
107181,1,0,0,0,0,28,0.00,146330,148,42,0,1
107293,1,0,0,0,0,28,0.00,146330,148,42,0,1
107396,1,0,0,0,0,28,0.00,146330,148,42,0,1
