timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
3742,1,0,1332,0,332,52,110646.99,0,0,33,0,1
3948,1,0,1362,0,332,52,110646.99,0,0,33,0,1
4512,1,0,1371,0,332,52,110646.99,0,0,33,0,1
4842,1,0,1374,0,332,52,110646.99,0,0,34,0,1
5000,1,0,1374,0,332,52,110646.99,0,0,34,0,1
5342,1,0,1366,0,332,52,110646.99,148721,325,34,0,1
5521,1,0,1334,0,332,52,110646.99,148721,325,34,0,1
5850,1,0,1373,0,332,52,110646.99,148721,325,34,0,1
6100,1,0,1368,0,332,52,110648.03,148721,325,34,0,1
6400,1,0,1364,0,332,52,110648.03,148721,325,34,0,1
6669,1,0,1362,0,332,52,110648.03,148721,325,34,0,1
6900,1,0,1370,0,332,52,110648.03,148721,325,34,0,1
7099,1,0,1370,0,332,52,110648.03,148721,325,34,0,1
7400,1,0,1373,0,332,52,110648.03,148721,325,35,0,1
7667,1,0,1365,0,332,52,110648.03,148721,325,35,0,1
7900,1,0,1368,0,332,52,110649.06,148721,325,35,0,1
8167,1,0,1367,0,332,52,110649.06,148721,325,35,0,1
8400,1,0,1359,0,332,52,110649.06,148721,325,35,0,1
8762,1,0,1359,0,332,52,110649.06,148721,325,35,0,1
9067,1,0,1365,0,332,52,110649.06,148721,325,35,0,1
9300,1,0,1368,0,332,52,110649.06,148721,325,35,0,1
9567,1,0,1368,0,332,52,110650.09,148721,325,36,0,1
9800,1,0,1329,0,330,52,110650.09,148721,325,36,0,1
10067,1,0,1357,0,332,52,110650.09,148721,325,36,0,1
10300,1,0,1361,0,330,52,110650.09,148721,325,36,0,1
10567,1,0,1362,0,326,52,110650.09,148721,325,36,0,1
10799,1,0,1361,0,312,52,110650.09,148721,325,36,0,1
11067,1,0,1324,0,312,52,110651.12,148721,325,36,0,1
11300,1,0,1361,0,312,52,110651.12,148721,325,36,0,1
11650,1,0,1362,0,362,52,110651.12,148721,325,36,0,1
11902,1,0,1357,0,386,52,110651.12,148721,325,36,0,1
12150,1,0,1352,0,388,52,110651.12,148721,325,36,0,1
12400,1,0,1317,0,388,52,110651.12,148721,325,36,0,1
12650,1,0,1356,0,388,52,110652.13,148721,325,36,0,1
12900,1,0,1357,0,388,52,110652.13,148721,325,36,0,1
13150,1,0,1351,0,388,52,110652.13,148721,325,36,0,1
13400,1,0,1347,0,394,52,110652.13,148721,325,36,0,1
13650,1,0,1344,0,392,52,110652.13,148721,325,36,0,1
13967,1,0,1375,0,258,52,110652.13,148721,325,36,0,1
14300,1,0,1348,0,244,52,110653.15,148721,325,37,0,1
14550,1,0,1315,0,236,52,110653.15,148721,325,37,0,1
14799,1,0,1373,0,238,52,110653.15,148721,325,37,0,1
15050,1,0,1370,0,240,52,110653.15,148721,325,37,0,1
15267,1,0,1375,0,240,52,110653.15,148721,325,37,0,1
15550,1,0,1345,0,244,52,110653.15,148721,325,37,0,1
15800,1,0,1373,0,248,52,110653.15,148721,325,37,0,1
16050,1,0,1371,0,252,52,110654.16,148721,325,37,0,1
16300,1,0,1346,0,252,52,110654.16,148721,325,38,0,1
16550,1,0,1347,0,248,52,110654.16,148721,325,38,0,1
16867,1,0,1345,0,148,52,110654.16,148721,325,38,0,1
17099,1,0,1344,0,192,52,110654.16,148721,325,38,0,0
17367,1,0,1348,0,198,52,110654.16,148721,325,38,0,0
17599,1,0,1345,0,200,52,110654.16,148721,325,38,0,1
17867,1,0,1375,0,200,52,110655.19,148721,325,38,0,1
18103,1,0,1369,0,200,52,110655.19,148721,325,38,0,1
18367,1,0,1369,0,200,52,110655.19,148721,325,38,0,1
18599,1,0,1344,0,200,52,110655.19,148721,325,39,0,1
18867,1,0,1345,0,198,52,110655.19,148721,325,39,0,1
19199,1,0,1340,0,0,52,110655.19,148721,325,39,0,1
19512,1,0,1345,0,0,52,110655.19,148721,325,39,0,1
19767,1,0,1344,0,0,52,110656.20,148721,325,39,0,1
20012,1,0,1337,0,0,52,110656.20,148721,325,39,0,1
20267,1,0,1271,0,0,52,110656.20,148721,325,39,0,1
20511,1,0,1264,3,0,52,110656.20,148721,325,39,0,1
20766,1,0,1295,8,0,52,110656.20,148721,325,39,0,1
21012,1,0,1288,9,0,52,110656.20,148721,325,39,0,1
21267,1,3,1292,9,0,52,110657.20,148721,325,39,0,1
21512,1,4,1289,9,0,52,110657.20,148721,325,39,0,1
21766,1,5,1247,9,0,52,110657.20,148721,325,39,0,1
22091,1,6,1097,9,0,52,110657.20,148721,325,39,0,1
22341,1,6,1244,0,0,52,110657.20,148721,325,39,0,1
22591,1,7,1186,0,0,52,110657.20,148721,325,39,0,1
22841,1,6,1209,0,36,52,110657.20,148721,325,39,0,1
23091,1,6,1131,0,30,52,110658.21,148721,325,39,0,1
23341,1,6,1130,0,40,52,110658.21,148721,325,39,0,1
23591,1,5,1094,0,46,52,110658.21,148721,325,40,0,1
23841,1,5,1087,0,12,52,110658.21,148721,325,40,0,1
24091,1,5,1083,0,2,52,110658.21,148721,325,40,0,1
24399,1,4,1046,0,0,52,110658.21,148721,325,40,0,0
24741,1,4,1080,0,10,52,110658.21,148721,325,40,0,0
24991,1,4,1146,0,8,52,110658.21,148721,325,40,0,0
25244,1,4,1185,0,6,52,110658.21,148721,325,40,0,0
25491,1,4,1254,0,8,52,110659.22,148721,325,40,0,0
