timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
29755,1,0,0,0,34,0,112145.24,148742,2367,0,0,0
30495,1,0,160,0,34,0,112145.24,148742,2367,92,0,1
30811,1,0,1137,0,34,0,112145.24,148742,2367,92,0,1
31161,1,0,1105,0,376,53,112145.24,148742,2367,92,0,1
31413,1,0,906,0,376,53,112145.24,148742,2367,92,0,1
31762,1,0,840,0,300,53,112145.24,148742,319,92,0,1
31986,1,0,841,0,300,53,112145.24,148742,319,92,0,1
32362,1,0,840,0,272,53,112145.24,148742,319,92,0,1
32583,1,0,872,0,272,53,112145.24,148742,319,92,0,1
33004,1,0,839,0,272,53,112145.24,148742,319,92,0,1
33361,1,0,836,0,226,53,112145.24,148742,319,92,0,1
33568,1,0,836,0,226,53,112145.24,148742,319,92,0,1
33961,1,0,835,0,222,53,112145.24,148742,319,92,0,1
34163,1,0,835,0,222,53,112145.24,148742,319,92,0,1
34554,1,0,838,0,0,53,112145.24,148742,319,92,0,1
34761,1,0,986,0,0,53,112145.24,148742,319,92,0,1
35129,1,0,971,0,0,53,112145.24,148742,319,92,0,1
35362,1,0,874,0,0,53,112145.24,148742,319,92,0,1
35732,1,0,866,0,0,53,112145.24,148742,319,92,0,1
36062,1,0,910,0,0,53,112145.24,148742,319,92,0,1
36429,1,0,1159,0,0,53,112145.24,148742,319,92,0,1
36635,1,0,1187,0,0,53,112145.24,148742,319,92,0,1
37013,1,0,1278,0,0,53,112146.26,148742,319,92,0,1
37229,1,0,1215,0,0,53,112146.26,148742,319,92,0,1
37612,1,3,1094,0,0,53,112146.26,148742,319,91,0,1
37829,1,3,1098,0,0,53,112146.26,148742,319,91,0,1
38212,1,4,1016,0,0,53,112146.26,148742,319,91,0,1
38418,1,4,1107,0,0,53,112146.26,148742,319,91,0,1
38804,1,4,1057,0,0,53,112146.26,148742,319,90,0,1
39106,1,4,1088,0,0,53,112146.26,148742,319,90,0,1
39429,1,4,1140,0,0,53,112146.26,148742,319,90,0,1
39762,1,4,1104,0,0,53,112146.26,148742,319,90,0,1
40012,1,4,1180,0,0,53,112147.28,148742,319,89,0,1
40362,1,4,1139,0,0,53,112147.28,148742,319,89,0,1
40612,1,4,1149,0,0,53,112147.28,148742,319,89,0,1
40975,1,4,1007,0,0,53,112147.28,148742,319,88,0,1
41184,1,4,975,0,0,53,112147.28,148742,319,88,0,1
41562,1,4,947,0,14,53,112147.28,148742,319,87,0,0
41804,1,4,915,0,14,53,112147.28,148742,319,87,0,0
42262,1,0,878,0,22,53,112147.28,148742,319,87,0,0
42472,1,0,878,0,22,53,112147.28,148742,319,87,0,0
42862,1,0,923,0,0,53,112147.28,148742,319,87,0,0
43066,1,0,923,19,0,53,112147.28,148742,319,87,0,0
43454,1,0,1793,34,0,53,112147.28,148742,319,86,0,0
43662,1,0,1755,37,0,53,112147.28,148742,319,86,0,0
44054,1,0,1775,52,0,53,112148.35,148742,319,85,0,0
44263,1,0,1708,52,0,53,112148.35,148742,319,85,0,0
44629,1,6,1646,54,0,53,112148.35,148742,319,85,0,0
44852,1,6,1644,54,0,53,112148.35,148742,319,85,0,0
45263,1,6,1584,54,0,53,112148.35,148742,319,85,0,0
45629,1,13,1852,54,0,53,112149.42,148742,319,85,0,0
45863,1,13,1936,54,0,53,112149.42,148742,319,84,0,0
46229,1,14,2060,44,0,53,112149.42,148742,319,84,0,0
46431,1,14,2074,44,0,53,112149.42,148742,319,84,0,0
46812,1,14,2034,0,0,53,112149.42,148742,319,84,0,0
47029,1,14,1993,0,0,53,112149.42,148742,319,84,0,0
47414,1,13,1821,0,0,53,112149.42,148742,319,84,0,0
47629,1,12,1783,0,0,53,112149.42,148742,319,84,0,0
48012,1,12,1614,0,0,53,112149.42,148742,319,84,0,0
48314,1,11,1543,0,12,53,112149.42,148742,319,84,0,0
48704,1,10,1377,0,8,53,112149.42,148742,319,84,0,0
48914,1,9,1309,0,12,53,112149.42,148742,319,84,0,0
49263,1,8,1177,0,0,53,112150.43,148742,319,84,0,0
49529,1,8,1113,0,0,53,112150.43,148742,319,84,0,0
49863,1,7,1027,0,0,53,112150.43,148742,319,84,0,0
50095,1,7,968,22,0,53,112150.43,148742,319,84,0,0
50474,1,7,1069,60,0,53,112150.43,148742,319,84,0,0
50689,1,7,1045,69,0,53,112150.43,148742,319,84,0,0
51064,1,9,1291,70,0,53,112150.43,148742,319,84,0,0
51283,1,9,1391,51,0,53,112150.43,148742,319,84,0,0
51663,1,11,1596,29,0,53,112150.43,148742,319,84,0,0
51876,1,11,1590,29,0,53,112150.43,148742,319,84,0,0
52263,1,11,1631,29,0,53,112150.43,148742,319,84,0,0
52474,1,11,1631,29,0,53,112150.43,148742,319,84,0,0
52864,1,12,1704,29,0,53,112150.43,148742,319,84,0,0
53072,1,12,1704,29,0,53,112150.43,148742,319,84,0,0
53414,1,12,1700,14,0,53,112150.43,148742,319,84,0,0
53763,1,12,1670,0,0,53,112150.43,148742,319,84,0,0
53975,1,12,1670,0,0,53,112150.43,148742,319,84,0,0
54453,1,11,1517,0,0,53,112151.43,148742,319,84,0,0
54663,1,11,1480,20,0,53,112151.43,148742,319,84,0,0
55053,1,10,1445,40,0,53,112151.43,148742,319,84,0,0
55266,1,10,1519,40,0,53,112151.43,148742,319,84,0,0
55628,1,11,1554,40,0,53,112151.43,148742,319,84,0,0
55850,1,11,1599,40,0,53,112151.43,148742,319,84,0,0
56228,1,11,1542,1,0,53,112151.43,148742,319,84,0,0
56453,1,11,1543,1,0,53,112151.43,148742,319,84,0,0
56828,1,10,1408,0,32,53,112151.43,148742,319,84,0,0
57039,1,10,1343,0,70,53,112151.43,148742,319,84,0,0
57453,1,10,1195,0,72,53,112151.43,148742,319,84,0,0
57813,1,6,1099,0,66,53,112151.43,148742,319,84,0,0
58028,1,4,1070,0,20,53,112151.43,148742,319,84,0,0
58413,1,4,1038,0,0,53,112151.43,148742,319,84,0,0
58628,1,4,1004,0,0,53,112151.43,148742,319,84,0,0
59013,1,4,940,0,0,53,112151.43,148742,319,84,0,0
59228,1,4,946,0,0,53,112151.43,148742,319,84,0,0
59603,1,4,1074,0,0,53,112152.44,148742,319,84,0,0
59813,1,3,1038,0,0,53,112152.44,148742,319,84,0,0
