timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
3665500,1,0,0,0,141,0,134168.62,149081,432,87,0,0
3665649,1,0,0,0,89,51,134168.62,149081,432,88,0,0
3665826,1,0,0,0,89,51,134168.62,149081,432,88,0,0
3665927,1,0,0,0,2,51,134168.62,149081,432,88,0,0
3666049,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666155,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666274,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666399,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666519,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666626,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666749,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666876,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3666977,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667099,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667175,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667326,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667425,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667549,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667649,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667777,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3667899,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668026,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668126,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668157,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668349,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668476,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668579,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668662,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668776,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3668926,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669026,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669156,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669176,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669376,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669499,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669599,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669639,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669826,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3669955,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670049,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670173,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670299,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670399,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670526,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670639,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670749,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670889,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3670999,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671101,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671173,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671326,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671455,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671549,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671626,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671799,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3671899,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672026,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672139,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672254,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672374,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672476,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672599,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672626,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672826,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3672926,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673048,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673149,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673269,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673399,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673499,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673626,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673649,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673849,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3673954,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674079,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674148,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674298,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674399,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674526,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674648,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674779,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3674898,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675018,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675126,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675149,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675348,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675473,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675579,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675684,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675816,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3675926,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676026,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676148,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676268,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676399,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676498,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676626,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676739,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676848,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3676976,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677098,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677148,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677326,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677454,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677548,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677648,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677776,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3677898,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678026,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678138,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678251,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678388,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678498,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678598,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678648,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678826,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3678954,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3679073,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3679174,1,0,0,0,0,51,134168.62,149081,432,88,0,0
3679276,1,0,0,0,0,51,134168.62,149081,432,88,0,0
