timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
14558,1,0,0,0,166,0,168140.44,149786,2236,0,0,0
14741,1,0,0,0,203,0,168140.44,149786,2236,15,0,0
14791,1,0,0,0,202,0,168140.44,149786,2236,15,0,0
14983,1,0,128,0,204,0,168140.44,149786,2236,15,0,0
15091,1,0,160,0,204,0,168140.44,149786,2236,15,0,0
15203,1,0,224,0,204,0,168140.44,149786,2236,15,0,0
15258,1,0,228,0,204,0,168140.44,149786,2236,15,0,0
15413,1,0,228,0,206,0,168140.44,149786,2236,15,0,0
15558,1,0,1072,0,208,0,168140.44,149786,2236,15,0,0
15683,1,0,1410,0,210,37,168140.44,149786,2236,15,0,0
15791,1,0,1545,0,234,37,168140.44,149786,2236,15,0,0
15926,1,0,1545,0,234,37,168140.44,149786,2236,15,0,0
16041,1,0,1484,0,288,37,168140.44,149786,2236,15,0,0
16158,1,0,1442,0,310,37,168140.44,149786,2236,15,0,0
16258,1,0,1397,0,326,37,168140.44,149786,2236,15,0,0
16283,1,0,1397,0,332,37,168140.44,149786,2236,15,0,0
16492,1,0,1403,0,342,37,168141.47,149786,188,15,0,0
16591,1,0,1357,0,360,37,168141.47,149786,188,15,0,0
16741,1,0,1353,0,384,37,168141.47,149786,188,15,0,0
16758,1,0,1353,0,384,37,168141.47,149786,188,15,0,0
16958,1,0,1380,0,408,37,168141.47,149786,188,15,0,0
17091,1,0,1329,0,500,37,168141.47,149786,188,15,0,0
17203,1,0,1352,0,550,37,168141.47,149786,188,15,0,0
17291,1,0,1359,0,578,37,168141.47,149786,188,15,0,0
17441,1,0,1348,0,578,37,168141.47,149786,188,15,0,0
17558,1,0,1356,0,578,37,168141.47,149786,188,15,0,0
17658,1,0,1368,0,588,37,168142.52,149786,188,15,0,0
17783,1,0,1315,0,592,37,168142.52,149786,188,15,0,0
17783,1,0,1315,0,592,37,168142.52,149786,188,15,0,0
17991,1,0,1364,0,578,37,168142.52,149786,188,15,0,0
18142,1,0,1359,0,576,37,168142.52,149786,188,15,0,0
18241,1,0,1355,0,572,37,168142.52,149786,188,15,0,0
18259,1,0,1355,0,572,37,168142.52,149786,188,15,0,0
18483,1,0,1347,0,558,37,168142.52,149786,188,15,0,0
18591,1,0,1347,0,540,37,168142.52,149786,188,15,0,0
18703,1,0,1375,0,480,37,168143.55,149786,188,15,0,0
18791,1,0,1372,0,428,37,168143.55,149786,188,15,0,0
18791,1,0,1372,0,428,37,168143.55,149786,188,15,0,0
19058,1,0,1359,0,388,37,168143.55,149786,188,15,0,0
19158,1,0,1359,0,382,37,168143.55,149786,188,15,0,0
19283,1,0,1356,0,370,37,168143.55,149786,188,15,0,0
19283,1,0,1356,0,370,37,168143.55,149786,188,15,0,0
19533,1,0,1354,0,306,37,168143.55,149786,188,15,0,0
19641,1,0,1316,0,238,37,168143.55,149786,188,15,0,0
19758,1,0,1375,0,160,37,168144.59,149786,188,15,0,0
19791,1,0,1343,0,96,37,168144.59,149786,188,15,0,0
19958,1,0,1341,0,96,37,168144.59,149786,188,15,0,0
20091,1,0,1347,0,0,37,168144.59,149786,188,15,0,0
20203,1,0,1318,0,0,37,168144.59,149786,188,15,0,0
20291,1,0,1348,0,0,37,168144.59,149786,188,15,0,0
20441,1,0,1341,0,0,37,168144.59,149786,188,15,0,0
20558,1,0,1337,0,0,37,168144.59,149786,188,15,0,0
20683,1,0,1334,0,0,37,168144.59,149786,188,15,0,0
20791,1,0,1270,0,0,37,168144.59,149786,188,15,0,0
20923,1,0,1237,0,0,37,168145.62,149786,188,15,0,0
21041,1,0,1144,0,0,37,168145.62,149786,188,15,0,0
21141,1,0,1108,0,0,37,168145.62,149786,188,15,0,0
21258,1,0,1126,0,0,37,168145.62,149786,188,15,0,0
21326,1,0,1126,0,0,37,168145.62,149786,188,15,0,0
21491,1,0,1182,0,0,37,168145.62,149786,188,15,0,0
21591,1,2,1193,0,0,37,168145.62,149786,188,15,0,0
21703,1,3,1187,0,0,37,168145.62,149786,188,15,0,0
21791,1,3,1157,0,0,37,168146.64,149786,188,15,0,0
21958,1,4,1152,0,0,37,168146.64,149786,188,15,0,0
22073,1,5,1134,0,0,37,168146.64,149786,188,15,0,0
22191,1,5,1174,0,0,37,168146.64,149786,188,15,0,0
22291,1,5,1235,0,0,37,168146.64,149786,188,15,0,0
22291,1,5,1235,0,0,37,168146.64,149786,188,15,0,0
22541,1,5,1271,0,0,37,168146.64,149786,188,15,0,0
22657,1,6,1194,0,0,37,168146.64,149786,188,15,0,0
22783,1,6,1199,0,0,37,168146.64,149786,188,15,0,0
22834,1,6,1263,0,0,37,168146.64,149786,188,15,0,0
22998,1,6,1252,0,0,37,168146.64,149786,188,15,0,0
23091,1,6,1262,0,0,37,168147.67,149786,188,15,0,0
23241,1,6,1230,0,0,37,168147.67,149786,188,15,0,0
23291,1,6,1230,0,0,37,168147.67,149786,188,15,0,0
23444,1,6,1235,0,0,37,168147.67,149786,188,15,0,0
23583,1,5,1562,147,0,37,168147.67,149786,188,15,0,0
23703,1,5,2206,202,0,37,168147.67,149786,188,15,0,0
23791,1,5,2836,182,0,37,168147.67,149786,188,15,0,0
23946,1,5,3110,92,0,37,168148.77,149786,188,15,0,0
24057,1,5,3346,0,0,37,168148.77,149786,188,15,0,0
24158,1,4,3124,0,0,37,168148.77,149786,188,15,0,0
24291,1,4,2786,0,0,37,168148.77,149786,188,15,0,0
24291,1,4,2786,0,0,37,168148.77,149786,188,15,0,0
24541,1,4,2366,0,0,37,168149.78,149786,188,15,0,0
24644,1,4,2147,0,0,37,168149.78,149786,188,15,0,0
24757,1,4,1950,0,0,37,168149.78,149786,188,15,0,0
24791,1,4,1854,0,0,37,168149.78,149786,188,15,0,0
24997,1,4,1689,0,0,37,168149.78,149786,188,15,0,0
25091,1,4,1555,0,0,37,168149.78,149786,188,15,0,0
25203,1,4,1460,0,0,37,168149.78,149786,188,15,0,0
25291,1,4,1397,0,0,37,168149.78,149786,188,15,0,0
25444,1,4,1412,0,0,37,168149.78,149786,188,15,0,0
25572,1,4,1421,0,0,37,168149.78,149786,188,15,0,0
25691,1,4,1426,0,0,37,168149.78,149786,188,15,0,0
25791,1,3,1367,0,0,37,168149.78,149786,188,15,0,0
25791,1,3,1367,0,0,37,168149.78,149786,188,15,0,0
26041,1,3,1279,0,0,37,168149.78,149786,188,15,0,0
26157,1,3,1236,0,0,37,168149.78,149786,188,15,0,0
26282,1,2,1229,0,0,37,168149.78,149786,188,15,0,0
26299,1,2,1261,0,0,37,168149.78,149786,188,15,0,0
26491,1,0,1206,0,0,37,168149.78,149786,188,15,0,0
26591,1,0,1131,0,0,37,168150.78,149786,188,15,0,0
26741,1,0,1114,0,0,37,168150.78,149786,188,15,0,0
