timestamp,ignition,speed,rpm,throttle,brake,fuel_level,fuel_cons,distance,range,oil_temp,esp,rear_gear
4658,1,0,0,0,270,0,167551.14,149781,2348,0,0,0
4783,1,0,0,0,309,0,167551.14,149781,2348,0,0,0
4933,1,0,0,0,309,0,167551.14,149781,2348,91,0,0
5083,1,0,128,0,308,0,167551.14,149781,2348,91,0,0
5206,1,0,224,0,306,0,167551.14,149781,2348,91,0,0
5283,1,0,256,0,304,0,167551.14,149781,2348,91,0,0
5433,1,0,256,0,304,0,167551.14,149781,2348,91,0,0
5560,1,0,825,0,302,0,167551.14,149781,2348,91,0,0
5660,1,0,1022,0,304,0,167551.14,149781,2348,91,0,0
5766,1,0,1079,0,330,0,167551.14,149781,2348,91,0,0
5906,1,0,1079,0,360,0,167551.14,149781,2348,91,0,0
6005,1,0,1070,0,412,0,167551.14,149781,2348,91,0,0
6139,1,0,1001,0,432,39,167551.14,149781,2348,91,0,0
6233,1,0,933,0,454,39,167551.14,149781,2348,91,0,0
6274,1,0,865,0,454,39,167551.14,149781,2348,91,0,0
6485,1,0,833,0,474,39,167551.14,149781,300,91,0,0
6583,1,0,895,0,474,39,167551.14,149781,300,91,0,0
6706,1,0,863,0,472,39,167551.14,149781,300,91,0,0
6795,1,0,862,0,464,39,167551.14,149781,300,91,0,0
6906,1,0,862,0,464,39,167551.14,149781,300,91,0,0
7060,1,0,895,0,440,39,167551.14,149781,300,91,0,0
7160,1,0,837,0,428,39,167551.14,149781,300,91,0,0
7254,1,0,874,0,416,39,167551.14,149781,300,91,0,0
7305,1,0,842,0,404,39,167551.14,149781,300,91,0,0
7505,1,0,876,0,404,39,167551.14,149781,300,91,0,0
7623,1,0,845,0,386,39,167551.14,149781,300,91,0,0
7733,1,0,843,0,382,39,167551.14,149781,300,91,0,0
7783,1,0,842,0,380,39,167551.14,149781,300,91,0,0
7933,1,0,842,0,380,39,167551.14,149781,300,91,0,0
8083,1,0,843,0,370,39,167551.14,149781,300,91,0,0
8206,1,0,842,0,368,39,167551.14,149781,300,91,0,0
8283,1,0,843,0,364,39,167551.14,149781,300,91,0,0
8433,1,0,843,0,364,39,167551.14,149781,300,91,0,0
8560,1,0,841,0,362,39,167551.14,149781,300,91,0,0
8660,1,0,840,0,360,39,167551.14,149781,300,91,0,0
8783,1,0,840,0,358,39,167551.14,149781,300,91,0,0
